CRATER_ID,LAT_CIRC_IMG,LON_CIRC_IMG,LAT_ELLI_IMG,LON_ELLI_IMG,DIAM_CIRC_IMG,DIAM_CIRC_SD_IMG,DIAM_ELLI_MAJOR_IMG,DIAM_ELLI_MINOR_IMG,DIAM_ELLI_ECCEN_IMG,DIAM_ELLI_ELLIP_IMG,DIAM_ELLI_ANGLE_IMG,LAT_ELLI_SD_IMG,LON_ELLI_SD_IMG,DIAM_ELLI_MAJOR_SD_IMG,DIAM_ELLI_MINOR_SD_IMG,DIAM_ELLI_ANGLE_SD_IMG,DIAM_ELLI_ECCEN_SD_IMG,DIAM_ELLI_ELLIP_SD_IMG,ARC_IMG,PTS_RIM_IMG,LAY_NUMBER,LAY_MORPH1,LAY_MORPH2,LAY_MORPH3,LAY_NOTES,INT_MORPH1,INT_MORPH2,INT_MORPH3,CONF,NOTES,DEG_RIM,DEG_EJC,DEG_FLR,hasRd,numLE_1,isRampart_1,isCircle_1,numLE_2,isRampart_2,isCircle_2,numLE_3,isRampart_3,isCircle_3,isHu_1,ejc_shape_1,isHu_2,ejc_shape_2,isHu_3,ejc_shape_3,ejc_svg_1,ejc_svg_2,ejc_svg_3
15-1-033614,-30.601962,124.8193993,-30.6019745,124.8193354,4.072756188,0.049839497,4.13825695,4.006122729,0.250679723,1.032983069,83.08538977,0.000161582,0.000181125,0.023278293,0.022505895,8.236402709,0.029720932,0.008212233,1,28,1,SLEPC,HuSL,,,Smp,,,,,4,2,3,0,1,0,1,,,,,,,1,SL,,,,,SL_C,,
10-0-000299,4.691784496,3.078619561,4.691869175,3.078668723,9.896988314,0.199553715,10.27260495,9.516442017,0.376564647,1.079458576,30.03509839,0.000338098,0.000350334,0.051191969,0.048578913,3.084718208,0.016258242,0.007700715,1,58,1,SLERS,HuAm,,,CpxFF,,Floor Deposits,,,1,2,1,0,1,1,0,,,,,,,1,Am,,,,,Am_S,,
14-1-013294,0.974664391,132.8531696,0.978755521,132.8532972,11.14534313,0.279843687,12.28795551,10.54512188,0.513370088,1.165273921,77.92141773,0.000405161,0.000209962,0.058386442,0.030465987,1.049384021,0.00797738,0.006479998,0.81257898,52,1,SLERS,HuBL,,,CpxFF,,Slump Deposits,,,3,2,3,0,1,1,0,,,,,,,1,BL,,,,,BL_S,,
10-0-000183,3.323083032,12.82116535,3.323082821,12.82119702,4.928813151,0.074024077,4.95824222,4.88982424,0.165551405,1.01399191,28.98098917,0.00029931,0.000298387,0.042735781,0.042505784,30.41788535,0.071916797,0.012412712,1,30,1,SLERS,SmBL,,,Smp,,,,,3,2,3,0,1,1,0,,,,,,,0,BL,,,,,BL_S,,
01-1-002268,48.27659757,256.0346616,48.2723694,256.0445958,5.423264876,0.045736284,5.265604966,4.400165367,0.549273115,1.196683426,57.44754648,0.000265398,0.000591551,0.013614688,0.060847659,0.915983805,0.017885032,0.016835108,0.61919618,37,1,SLERS,HuSL,,,,,,,,2,2,1,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
10-0-002821,5.661692006,34.29623825,5.661600541,34.2962983,9.519918079,0.220421511,9.743011666,9.276482077,0.305735487,1.05029165,66.55721106,0.000493286,0.000480701,0.073247731,0.069938086,6.896290736,0.031569368,0.011182566,1,57,1,SLERS,HuBL,,,CpxCPk,Terraced,Slump Deposits,,,3,2,3,0,1,1,0,,,,,,,1,BL,,,,,BL_S,,
03-1-024127,-36.01840251,199.4745666,-36.01833365,199.4726735,4.258481758,0.112885824,4.446908662,3.864861699,0.49461533,1.150599687,77.9114584,0.000219955,0.000390607,0.032499164,0.049015921,2.755733816,0.022353712,0.016841857,0.77695596,22,1,SLERS,HuAm,,,Smp,,Floor Deposits,,,3,2,3,0,1,1,0,,,,,,,1,Am,,,,,Am_S,,
04-1-003854,-49.81070206,185.8455953,-49.81069788,185.8457555,5.630467483,0.104369276,5.821091835,5.404365983,0.371554736,1.07710911,61.04649884,0.000278532,0.000458623,0.040555189,0.042250379,4.725351221,0.024292666,0.011279168,1,44,1,SLERS,HuSL,,,Smp,,,,,4,3,4,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
03-1-008255,-17.90001206,195.7887966,-17.8999879,195.7887822,4.991595892,0.128614555,5.37913162,4.620917074,0.511899779,1.164083132,6.66846165,0.000293222,0.000352629,0.048602532,0.042864263,2.786034057,0.018667841,0.015074087,1,31,1,SLERS/Rd,SmBL,,,,Terraced,Floor Deposits,,,3,2,3,1,1,1,0,,,,,,,0,BL,,,,,BL_S,,
07-1-007079,-9.586169551,271.6695252,-9.58634244,271.6695102,11.3089145,0.222674903,11.84555966,10.80822187,0.409236979,1.09597673,161.2664961,0.000308243,0.000339991,0.048679948,0.043817787,2.131290964,0.011743643,0.006326765,1,69,2,DLERS,HuSL,,,CpxSuPt,Terraced,Floor Deposits,,,3,3,3,0,2,1,0,2,1,0,,,,1,SL,1,SL,,,SL_S,SL_S,
